#      face_x        face_y        face_z
         0.85      0.656246      0.881267
         0.85      0.668566      0.893658
         0.85      0.668645      0.881165
         0.37       0.73126      0.868764
         0.37      0.743734       0.85636
         0.37      0.731374      0.856426
         0.37      0.743749      0.868757
         0.39      0.731374      0.856426
         0.39      0.743749      0.868757
         0.37       0.73125       0.88125
         0.37      0.743717      0.893693
         0.37      0.743747      0.881244
         0.37      0.731247      0.893746
         0.39      0.743747      0.881244
         0.39      0.731247      0.893746
         0.55      0.743648      0.881277
         0.55      0.731232      0.893745
         0.55      0.731247      0.881242
         0.37      0.781253      0.868755
         0.37      0.793728      0.856267
         0.37      0.781282      0.856307
         0.37      0.793742      0.868756
         0.39      0.781282      0.856307
         0.39      0.793742      0.868756
         0.37      0.781253      0.881245
         0.37      0.793762      0.893711
         0.37       0.79375       0.88125
         0.37      0.781285      0.893656
         0.39       0.79375       0.88125
         0.39      0.781285      0.893656
         0.73      0.831255      0.868745
         0.73      0.843754      0.856254
         0.73      0.831255      0.856247
         0.73      0.843716      0.868738
         0.85      0.831246      0.856254
         0.85      0.843761      0.868739
         0.85      0.831303       0.86871
         0.43      0.881487       0.88121
         0.43      0.893789      0.893734
         0.43      0.893776       0.88125
         0.43      0.881681      0.893622
         0.85      0.893284      0.881276
         0.85      0.881209       0.89375
         0.85        0.8812      0.881269
         0.91      0.943754      0.881266
         0.91      0.931286      0.893745
         0.55      0.956162      0.881259
         0.55      0.968125      0.893535
         0.55      0.968257      0.881193
         0.91      0.981257      0.856254
         0.91      0.993749      0.868737
         0.91      0.993745      0.881085
     0.911356      0.980765      0.893071
         0.73       1.03145       0.86867
         0.73       1.04375      0.856242
         0.73        1.0314        0.8562
         0.73        1.0438      0.868728
         0.91       1.03125       0.85625
         0.91       1.04376       0.86873
         0.61       1.05592      0.881896
         0.61       1.06754      0.894245
         0.43       1.11916      0.881187
         0.43       1.10841      0.893748
         0.43       1.10819      0.881268
         0.43       1.11916      0.893802
         0.91       1.10631      0.881012
         0.91       1.11898      0.893352
         0.39      0.668789      0.906248
         0.39      0.656731       0.91875
         0.37      0.668482      0.931066
     0.371148      0.655946      0.944012
         0.37      0.656626      0.931271
     0.372069      0.669529      0.944725
         0.39      0.656626      0.931271
         0.39      0.668055      0.943235
         0.85      0.656313      0.931287
         0.85      0.668342      0.943865
         0.85      0.668352      0.931296
         0.67       0.73114      0.931428
         0.67       0.74371      0.943825
         0.67      0.743465      0.931688
         0.67      0.731247      0.943768
         0.69      0.743465      0.931688
         0.69      0.731247      0.943768
         0.25      0.793792      0.931223
         0.25        0.7818      0.943297
         0.25      0.781676      0.931108
     0.550663      0.756418      0.930566
         0.55      0.768464      0.944036
     0.550683      0.767923      0.931495
     0.672848       0.77967      0.931409
         0.67      0.793742      0.943765
         0.67      0.793757      0.931409
     0.671884      0.780562      0.943698
         0.69      0.793757      0.931409
     0.689761      0.781256      0.943823
         0.25      0.806255      0.931243
         0.25      0.818749      0.943711
         0.25      0.818754      0.931245
         0.25      0.843572      0.931476
         0.25      0.831227      0.943676
         0.25      0.831219      0.931293
         0.37       0.83138       0.91862
         0.37       0.84371      0.906248
         0.37      0.831261      0.906236
         0.37      0.843721      0.918738
         0.39      0.831261      0.906236
         0.39      0.843721      0.918738
         0.37      0.831684      0.930953
         0.37       0.84389      0.943583
         0.37      0.843786      0.931197
         0.37      0.832653      0.943243
         0.39      0.843786      0.931197
         0.39      0.832653      0.943243
         0.73      0.831397      0.918475
         0.73      0.843722      0.906254
         0.73      0.831263      0.906226
         0.73      0.843785      0.918657
         0.39       0.86605       0.90625
         0.39      0.855745      0.918739
         0.85      0.881161       0.90622
         0.85      0.892535      0.918276
         0.85      0.880975      0.918602
         0.85      0.856674      0.931153
         0.85      0.868704      0.943086
         0.85      0.868708      0.931084
         0.55      0.931238      0.906226
         0.55      0.943425      0.918252
         0.55      0.931103      0.918475
         0.91      0.931278      0.906236
         0.91      0.943349      0.918699
         0.91      0.943285      0.931181
     0.911341      0.931039      0.943741
         0.25      0.956428      0.931476
         0.25      0.968773      0.943676
         0.25      0.968781      0.931293
         0.25      0.993745      0.931243
         0.25      0.981251      0.943711
         0.25      0.981246      0.931245
         0.61        0.9816      0.906615
         0.61      0.993759      0.918767
         0.61      0.993748      0.931245
         0.61      0.981282      0.943737
         0.25       1.00621      0.931223
         0.25        1.0182      0.943298
         0.25       1.01832      0.931108
         0.61       1.03129      0.906325
         0.61       1.04375       0.91875
         0.61       1.04375      0.931249
         0.61       1.03128      0.943655
         0.73        1.0313      0.918801
         0.73       1.04378      0.906262
         0.73       1.03123      0.906212
         0.73       1.04375      0.918747
         0.73       1.06874       0.93122
         0.73        1.0562      0.943556
         0.73       1.05624       0.93123
         0.73        1.0687      0.943377
         0.73       1.08117      0.931227
         0.73       1.09317      0.943301
         0.73       1.09327      0.931171
         0.73       1.08113      0.943257
         0.43       1.13126      0.918764
         0.43       1.14348      0.906411
         0.43       1.13125      0.906284
         0.43       1.14367      0.918785
         0.61       1.10624      0.931266
